timestamp,open,high,low,close,volume,volume_currency,volume_quote,confirm,symbol,inst_id,bar,source,venue
2026-01-06T06:00:00Z,93560,93924,93500,93723.5,188774.62,1887.7462,176973194.3692,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T07:00:00Z,93723.5,93734.5,93088.3,93225.1,383972.25,3839.7225,358449971.0563,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T08:00:00Z,93225,93394.9,93134.5,93203,203394.01,2033.9401,189671542.7243,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T09:00:00Z,93203.1,93537.2,93196,93431.8,147797.23,1477.9723,138058280.47897,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T10:00:00Z,93431.7,93623.9,93374.4,93540.2,118188.34,1181.8834,110550005.50448,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T11:00:00Z,93540.3,93869.8,93533.1,93810.1,173531.46,1735.3146,162671449.85037,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T12:00:00Z,93810.1,93957,93738.1,93825.8,149955.18,1499.5518,140722337.8105,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T13:00:00Z,93825.7,93827.6,93596.5,93680.1,154221.63,1542.2163,144516233.62805,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T14:00:00Z,93680.1,94421.9,93480,93784.2,1036518.85,10365.1885,974351397.8418,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T15:00:00Z,93784.1,94264.2,93292.2,93605,704837.21,7048.3721,660753065.79697,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T16:00:00Z,93605,93728.1,92288,92649.6,1053179.42,10531.7942,977640645.35575,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T17:00:00Z,92649.6,92722,91501,91553.1,999975.34,9999.7534,920761886.51724,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T18:00:00Z,91553.1,92188,91221.9,92000.6,697528.03,6975.2803,640018656.96145,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T19:00:00Z,92000.7,92300,91851.6,92062.4,206195.73,2061.9573,189925394.77813,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T20:00:00Z,92062.4,92660,92062.4,92463.2,293633.23,2936.3323,271434484.81406,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T21:00:00Z,92463.3,93844.5,92336.5,93214.7,765880.13,7658.8013,714689143.63847,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T22:00:00Z,93214.6,93491.9,92922.4,93313.3,279001.37,2790.0137,259905679.12467,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T23:00:00Z,93313.2,93757.9,93285.7,93712.9,199241.05,1992.4105,186323628.53233,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T00:00:00Z,93713,93713,92600,92667.8,347415.37,3474.1537,323653731.28224,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T01:00:00Z,92667.8,92862.1,92279.7,92416.7,324420.6,3244.206,300246758.97775,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T02:00:00Z,92416.7,93046.7,92210,92935.1,281703.01,2817.0301,260973811.52867,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T03:00:00Z,92935.1,93094.4,92711.8,92783.7,169660.25,1696.6025,157624535.99436,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T04:00:00Z,92783.7,92895.5,92549.5,92648.9,177611.27,1776.1127,164678096.65413,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T05:00:00Z,92648.9,92831,92465.7,92500,114528.57,1145.2857,106117036.789,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T06:00:00Z,92500.1,92864.6,92481.3,92581.4,102535.34,1025.3534,95009194.50392,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T07:00:00Z,92581.4,92850,92581.4,92842.3,71937.21,719.3721,66729414.40363,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T08:00:00Z,92842.3,92931.1,92654.5,92679,130322.68,1303.2268,120924057.552,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T09:00:00Z,92679,92687.8,91559.5,91677.8,635303.26,6353.0326,584246996.27599,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T10:00:00Z,91677.7,91980,91555,91937.2,331166.88,3311.6688,303927937.56991,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
