execution_date,signal_date,strategy,symbol,side,score,vol30_daily,target_weight,selection_persistence_days,lookahead_guard
2026-09-24,2026-09-23,V13_LS_70_30,H,SHORT,-1.4917361891156284,0.06076661896469938,-0.03,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30,LAB,SHORT,-0.803201565637687,0.14592133491236145,-0.03,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30,PAXG,SHORT,-0.6908061998942265,0.01071419185044672,-0.03,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,ARB,LONG,1.1140162137856437,0.11206712140327216,0.024985026517494225,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,MET,LONG,1.3327369379405758,0.07120816753267288,0.03932133204685064,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,MUBARAK,LONG,1.7871094732468453,0.18345665630688104,0.015262460661641188,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,NEAR,LONG,1.9296815964563758,0.07295059577206602,0.0383821402740643,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,UNI,LONG,1.3294415784188311,0.06953980385759734,0.040264709485430844,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,USELESS,LONG,2.411452197872455,0.18257834924976368,0.015335881891284127,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,BEAT,SHORT,-0.8611539663885704,0.08781247018200493,-0.013665485067357909,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,BILL,SHORT,-1.0153751262382134,0.049279917411364595,-0.02435069016011103,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,CAP,SHORT,-0.8730830995617251,0.10604042649824942,-0.011316438830239996,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,CASHCAT,SHORT,-1.1144171730676224,0.11953512304238728,-0.010038890406918131,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,H,SHORT,-1.4917361891156284,0.06076661896469938,-0.019747684179978905,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,LAB,SHORT,-0.803201565637687,0.14592133491236145,-0.008223608978911171,2,signal_close_then_next_daily_open
2026-09-24,2026-09-23,V13_LS_70_30_StopVol,PAXG,SHORT,-0.6908061998942265,0.01071419185044672,-0.03,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,ARB,LONG,0.8504859934418606,0.11116601332104298,0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,ENA,LONG,0.6762728790677629,0.07075558442421168,0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,MUBARAK,LONG,0.6145576032848264,0.18260070415842192,0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,NEAR,LONG,1.534222437314606,0.07166190807623005,0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,UNI,LONG,0.7968404261940374,0.06944700545773845,0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,USELESS,LONG,1.5701010691118917,0.18216496641944446,0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,BILL,SHORT,-0.782366789529066,0.053546068846109435,-0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,CAP,SHORT,-0.9701968468732312,0.10654128971116301,-0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,CASHCAT,SHORT,-1.0589187384377161,0.11920678459306125,-0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,H,SHORT,-1.1850777727684305,0.06091578579901186,-0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,LAB,SHORT,-0.5792224862866147,0.14644478280309134,-0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50,PAXG,SHORT,-0.7616294614996285,0.010712574330197329,-0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,ARB,LONG,0.8504859934418606,0.11116601332104298,0.017991110234600937,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,ENA,LONG,0.6762728790677629,0.07075558442421168,0.028266320125477265,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,MUBARAK,LONG,0.6145576032848264,0.18260070415842192,0.010952860281769927,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,NEAR,LONG,1.534222437314606,0.07166190807623005,0.027908829860802883,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,UNI,LONG,0.7968404261940374,0.06944700545773845,0.028798937935734143,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,USELESS,LONG,1.5701010691118917,0.18216496641944446,0.010979059471813556,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,BILL,SHORT,-0.782366789529066,0.053546068846109435,-0.03735101461412543,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,CAP,SHORT,-0.9701968468732312,0.10654128971116301,-0.018772064853185718,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,CASHCAT,SHORT,-1.0589187384377161,0.11920678459306125,-0.016777568548866098,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,H,SHORT,-1.1850777727684305,0.06091578579901186,-0.03283221210670885,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,LAB,SHORT,-0.5792224862866147,0.14644478280309134,-0.013657024591235772,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_50_50_StopVol,PAXG,SHORT,-0.7616294614996285,0.010712574330197329,-0.05,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,ARB,LONG,0.8504859934418606,0.11116601332104298,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,ENA,LONG,0.6762728790677629,0.07075558442421168,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,MUBARAK,LONG,0.6145576032848264,0.18260070415842192,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,NEAR,LONG,1.534222437314606,0.07166190807623005,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,UNI,LONG,0.7968404261940374,0.06944700545773845,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,USELESS,LONG,1.5701010691118917,0.18216496641944446,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,BILL,SHORT,-0.782366789529066,0.053546068846109435,-0.03,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,CAP,SHORT,-0.9701968468732312,0.10654128971116301,-0.03,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,CASHCAT,SHORT,-1.0589187384377161,0.11920678459306125,-0.03,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,H,SHORT,-1.1850777727684305,0.06091578579901186,-0.03,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,LAB,SHORT,-0.5792224862866147,0.14644478280309134,-0.03,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30,PAXG,SHORT,-0.7616294614996285,0.010712574330197329,-0.03,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,ARB,LONG,0.8504859934418606,0.11116601332104298,0.025187554328441306,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,ENA,LONG,0.6762728790677629,0.07075558442421168,0.03957284817566816,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,MUBARAK,LONG,0.6145576032848264,0.18260070415842192,0.015334004394477895,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,NEAR,LONG,1.534222437314606,0.07166190807623005,0.03907236180512403,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,UNI,LONG,0.7968404261940374,0.06944700545773845,0.04031851311002779,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,USELESS,LONG,1.5701010691118917,0.18216496641944446,0.015370683260538977,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,BILL,SHORT,-0.782366789529066,0.053546068846109435,-0.022410608768475258,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,CAP,SHORT,-0.9701968468732312,0.10654128971116301,-0.011263238911911428,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,CASHCAT,SHORT,-1.0589187384377161,0.11920678459306125,-0.01006654112931966,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,H,SHORT,-1.1850777727684305,0.06091578579901186,-0.019699327264025308,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,LAB,SHORT,-0.5792224862866147,0.14644478280309134,-0.008194214754741464,2,signal_close_then_next_daily_open
2026-09-25,2026-09-24,V13_LS_70_30_StopVol,PAXG,SHORT,-0.7616294614996285,0.010712574330197329,-0.03,2,signal_close_then_next_daily_open
