timestamp,open,high,low,close,volume,symbol,coin,interval,source,venue
2026-05-21T11:00:00Z,85.69,85.898,85.535,85.549,47220.2,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T12:00:00Z,85.549,85.816,85.407,85.726,47918.57,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T13:00:00Z,85.725,86.091,85.285,86.044,110162.92,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T14:00:00Z,86.037,86.5,85.579,85.991,381900.41,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T15:00:00Z,85.991,86.918,85.882,86.444,199687.47,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T16:00:00Z,86.445,86.574,86.036,86.238,103806.85,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T17:00:00Z,86.24,88.0,86.173,87.603,320746.76,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T18:00:00Z,87.603,87.77,86.785,87.064,118583.01,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T19:00:00Z,87.061,87.888,87.056,87.825,73506.97,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T20:00:00Z,87.837,87.913,87.5,87.551,38781.61,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
